ID,WikiDataID,Type,City,Name,Country,CountryCode,Region,RegionCode,Latitude,Longitude,Population
3262283,Q16356405,CITY,Selitë,Selitë,Albania,AL,Fier County,04,40.5475,19.84806,0
3213173,Q7448504,CITY,Selitë Mali,Selitë Mali,Albania,AL,Tirana County,11,41.4,20.0,0
3387942,Q16356426,CITY,Seman,Seman,Albania,AL,Fier County,04,40.79113,19.45514,0
3569772,Q16356430,CITY,Seman i Ri,Seman i Ri,Albania,AL,Fier County,04,40.78764,19.49704,0
3249091,Q2633850,ADM2,Sevaster,Sevaster,Albania,AL,Vlorë County,12,40.4,19.733333333,0
3251320,Q3301736,CITY,Sevran i Madh,Sevran i Madh,Albania,AL,Berat County,01,40.36666667,20.28333333,0
3291930,Q7458109,CITY,Sevran i Vogël,Sevran i Vogël,Albania,AL,Berat County,01,40.38333333,20.28333333,0
3252005,Q13045640,CITY,Shakuj,Shakuj,Albania,AL,Fier County,04,40.87222,19.64444,0
3217427,Q2430629,ADM2,Shalë,Shalë,Albania,AL,Shkodër County,10,42.3,19.8,0
3252359,Q2618299,ADM2,Shalës,Shalës,Albania,AL,Elbasan County,03,41.0,19.95,0
3550630,Q13045642,CITY,Shalës,Shalës,Albania,AL,Elbasan County,03,40.99861,19.94778,0
3426686,Q7490279,CITY,Sharove,Sharove,Albania,AL,Berat County,01,40.5,20.21666667,125
3298621,Q7490481,CITY,Sharrë,Sharrë,Albania,AL,Tirana County,11,41.3,19.76666667,0
3424356,Q16356727,CITY,Shegas,Shegas,Albania,AL,Fier County,04,40.98806,19.70083,0
3251265,Q7493445,CITY,Sheldi,Sheldi,Albania,AL,Shkodër County,10,42.03333333,19.61277778,0
3254451,Q7494441,CITY,Sheper,Sheper,Albania,AL,Gjirokastër County,05,40.17138889,20.30583333,0
3413589,Q13045696,CITY,Sheq,Sheq,Albania,AL,Fier County,04,40.85833,19.42944,0
3677940,Q20578581,CITY,Sheq-Marinas,Sheq-Marinas,Albania,AL,Fier County,04,40.77502,19.42819,0
3677889,Q20578593,CITY,Sheq-Musalalaj,Sheq-Musalalaj,Albania,AL,Fier County,04,40.61358,19.53184,0
3550670,Q13045697,CITY,Sheqishtë,Sheqishtë,Albania,AL,Fier County,04,40.71944,19.61889,0
3231262,Q2534957,ADM2,Shezë,Shezë,Albania,AL,Elbasan County,03,41.016666666,19.816666666,0
3536766,Q14916808,CITY,Shezë e Madhe,Shezë e Madhe,Albania,AL,Elbasan County,03,41.02417,19.81611,0
3185100,Q18791,CITY,Shijak,Shijak,Albania,AL,Durrës County,02,41.345555555,19.567222222,14138
3304831,Q16356846,CITY,Shikaj,Shikaj,Albania,AL,Kukës County,07,42.13583,20.27306,0
3384603,Q2618670,ADM2,Shirgjan,Shirgjan,Albania,AL,Elbasan County,03,41.05,20.05,7307
3551252,Q13045723,CITY,Shirgjan,Shirgjan,Albania,AL,Elbasan County,03,41.05194,20.05333,0
3267794,Q2021660,CITY,Shiroka,Shiroka,Albania,AL,Shkodër County,10,42.059426,19.453096,0
3274219,Q7498968,CITY,Shirq,Shirq,Albania,AL,Shkodër County,10,41.98416667,19.44333333,0
3241670,Q2641450,ADM2,Shishtavec,Shishtavec,Albania,AL,Kukës County,07,41.979166666,20.605555555,0
3635015,Q12761375,CITY,Shishtavec,Shishtavec,Albania,AL,Kukës County,07,41.98,20.60583,0
3263797,Q7499517,CITY,Shkallë,Shkallë,Albania,AL,Tirana County,11,41.33333333,19.96666667,0
3356895,Q54987003,CITY,Shkinak,Shkinak,Albania,AL,Kukës County,07,41.89167,20.46778,0
3326933,Q7499527,CITY,Shkjezë,Shkjezë,Albania,AL,Shkodër County,10,41.955,19.54083333,0
25,Q131638,CITY,Shkodër,Shkodër,Albania,AL,Shkodër County,10,42.066666666,19.5,76000
3196515,Q16350146,ADM2,Shkodër municipality,Shkodër municipality,Albania,AL,Shkodër County,10,42.0667,19.5,142513
3376919,Q2633951,ADM2,Shkrel,Shkrel,Albania,AL,Shkodër County,10,42.3,19.533333333,0
3440908,Q13045742,CITY,Shkëlzen,Shkëlzen,Albania,AL,Kukës County,07,42.41194,20.09861,0
3329782,Q2542516,ADM2,Shllak,Shllak,Albania,AL,Shkodër County,10,42.1,19.733333333,0
3293753,Q2712426,ADM2,Shosh,Shosh,Albania,AL,Shkodër County,10,42.25,19.766666666,0
3256232,Q13045851,CITY,Shpat,Shpat,Albania,AL,Kukës County,07,41.895,20.38694,0
3250416,Q7503351,CITY,Shpatanj,Shpatanj,Albania,AL,Berat County,01,40.66666667,20.21666667,33
3221380,Q7503352,CITY,Shpatë,Shpatë,Albania,AL,Tirana County,11,41.16666667,19.78333333,0
3272014,Q58620962,CITY,Shpërdhezë,Shpërdhezë,Albania,AL,Lezhë County,08,41.84917,19.8925,0
3328221,Q16357567,CITY,Shtanë,Shtanë,Albania,AL,Kukës County,07,42.0975,20.26806,0
3195392,Q743281,ADM2,Shtiqën,Shtiqën,Albania,AL,Kukës County,07,42.033333333,20.433333333,3438
3696570,Q54979022,CITY,Shtiqën,Shtiqën,Albania,AL,Kukës County,07,42.04056,20.43417,0
3369357,Q7504371,CITY,Shtish-Tufinë,Shtish-Tufinë,Albania,AL,Tirana County,11,41.36666667,19.86666667,0
3395372,Q16357685,CITY,Shtrezë,Shtrezë,Albania,AL,Kukës County,07,41.98222,20.54417,0
3414596,Q7504377,CITY,Shtuf,Shtuf,Albania,AL,Shkodër County,10,42.02694444,19.37472222,0
3213299,Q16357690,CITY,Shtyllas,Shtyllas,Albania,AL,Fier County,04,40.70444,19.46944,0
3235631,Q16357787,CITY,Shumicë-Ahmataj,Shumicë-Ahmataj,Albania,AL,Kukës County,07,42.39444,20.13917,0
3336679,Q2713467,ADM2,Shupenzë,Shupenzë,Albania,AL,Dibër County,09,41.58333,20.38333,0
3592784,Q16357795,CITY,Shupenzë,Shupenzë,Albania,AL,Dibër County,09,41.5751,20.371,5503
3340277,Q2617945,ADM2,Shushicë,Shushicë,Albania,AL,Elbasan County,03,41.099524136,20.142542105,8731
3592498,Q16357808,CITY,Shushicë,Shushicë,Albania,AL,Elbasan County,03,41.0975,20.14833,0
3238567,Q54987053,CITY,Shëmri,Shëmri,Albania,AL,Kukës County,07,42.10417,20.23833,0
3765482,Q13045685,CITY,Shëndre,Shëndre,Albania,AL,Vlorë County,12,39.82027817,20.19750023,0
3310455,Q54979035,CITY,Shënepremte,Shënepremte,Albania,AL,Fier County,04,41.02556,19.54667,0
3396707,Q2575811,ADM2,Shëngjergj,Shëngjergj,Albania,AL,Tirana County,11,41.333333333,20.1,0
3233434,Q13046000,CITY,Shëngjergj,Shëngjergj,Albania,AL,Kukës County,07,42.30139,19.95333,0
222,Q606485,CITY,Shëngjin,Shëngjin,Albania,AL,Lezhë County,08,41.813611111,19.593888888,8091
3689894,Q21020439,ADM2,Shëngjin,Shëngjin,Albania,AL,Lezhë County,08,41.813434,19.592357,0
3444283,Q7506049,CITY,Shëngjin i Vogël,Shëngjin i Vogël,Albania,AL,Tirana County,11,41.36666667,19.95,0
3200752,Q2737814,ADM2,Shënkoll,Shënkoll,Albania,AL,Lezhë County,08,41.683333333,19.65,0
3598995,Q13046003,CITY,Shënkoll,Shënkoll,Albania,AL,Lezhë County,08,41.69083,19.65333,0
3319859,Q2617135,ADM2,Sinjë,Sinjë,Albania,AL,Berat County,01,40.65,19.866666666,0
3599229,Q13046053,CITY,Sinjë,Sinjë,Albania,AL,Berat County,01,40.64679,19.86924,150
3267442,Q13046065,CITY,Siqecë,Siqecë,Albania,AL,Fier County,04,40.67694,19.71056,0
3286749,Q54987101,CITY,Skavicë,Skavicë,Albania,AL,Kukës County,07,41.92111,20.36694,0
3224659,Q13046108,CITY,Skilaj,Skilaj,Albania,AL,Fier County,04,40.91722,19.79028,0
3347478,Q7536330,CITY,Skore,Skore,Albania,AL,Gjirokastër County,05,40.1,20.36666667,0
3502190,Q20850560,CITY,Skrapar,Skrapar,Albania,AL,Berat County,01,40.55,20.25,12403
3186238,Q2417544,ADM2,Skënderbegas,Skënderbegas,Albania,AL,Elbasan County,03,40.783333333,20.233333333,1239
3675671,Q54985855,CITY,Skënderbegas,Skënderbegas,Albania,AL,Elbasan County,03,40.77611,20.24056,0
3410782,Q7538652,CITY,Slanicë,Slanicë,Albania,AL,Berat County,01,40.74027778,19.80055556,299
3313747,Q2630271,ADM2,Sllovë,Sllovë,Albania,AL,Dibër District,DI,41.76667,20.43333,0
3580583,Q19931730,CITY,Sllovë,Sllovë,Albania,AL,Dibër District,DI,41.80111,20.40833,0
3331492,Q7563161,CITY,Sopik,Sopik,Albania,AL,Gjirokastër County,05,40.08611111,20.41277778,0
3301057,Q13046279,CITY,Sopot,Sopot,Albania,AL,Kukës County,07,42.36667,20.13333,0
3205668,Q13046272,CITY,Sopëz,Sopëz,Albania,AL,Fier County,04,40.90917,19.63528,0
3377657,Q13046293,CITY,Spas,Spas,Albania,AL,Kukës County,07,42.15806,20.2525,0
3266332,Q16358602,CITY,Spolet,Spolet,Albania,AL,Fier County,04,40.91785,19.58307,0
3369394,Q12910835,CITY,Sqepur,Sqepur,Albania,AL,Berat County,01,40.7839,19.7867,585
3211639,Q7597135,CITY,Stajkë,Stajkë,Albania,AL,Shkodër County,10,41.9872,19.5872,0
3217015,Q13046361,CITY,Stan-Karbunarë,Stan-Karbunarë,Albania,AL,Fier County,04,40.91056,19.73389,0
3241665,Q3301091,CITY,Starje,Starje,Albania,AL,Korçë County,06,40.358055555,20.718055555,0
3423203,Q2727234,ADM2,Steblevë,Steblevë,Albania,AL,Elbasan County,03,41.33333,20.41667,0
3668696,Q58042577,CITY,Steblevë,Steblevë,Albania,AL,Elbasan County,03,41.33722,20.47,0
3194231,Q15098984,CITY,Stegopul,Stegopul,Albania,AL,Gjirokastër County,05,40.094,20.251,0
3407400,Q7611506,CITY,Stermas,Stermas,Albania,AL,Tirana County,11,41.2667,19.8333,0
3368437,Q7620936,CITY,Straficke,Straficke,Albania,AL,Berat County,01,40.6333,20.3,72
3220912,Q2618980,ADM2,Stravaj,Stravaj,Albania,AL,Elbasan County,03,41.0,20.416666666,0
3601920,Q13046425,CITY,Stravaj,Stravaj,Albania,AL,Elbasan County,03,41.00528,20.42306,2427
3247668,Q7623212,CITY,Strenec,Strenec,Albania,AL,Berat County,01,40.4167,20.3333,0
3336295,Q7624823,CITY,Stror,Stror,Albania,AL,Berat County,01,40.9167,20.2,0
3332110,Q2418877,ADM2,Strum,Strum,Albania,AL,Fier County,04,40.75,19.733333333,0
3601904,Q13046438,CITY,Strum,Strum,Albania,AL,Fier County,04,40.75111,19.7375,0
3436721,Q7630096,CITY,Stërbeq,Stërbeq,Albania,AL,Shkodër County,10,42.2078,19.3972,0
3220201,Q16358895,CITY,Suk i Poshtëm,Suk i Poshtëm,Albania,AL,Fier County,04,40.77806,19.72472,0
3267255,Q13046463,CITY,Suk i Sipërm,Suk i Sipërm,Albania,AL,Fier County,04,40.78583,19.71,0
3610487,Q16358899,CITY,Sukth,Sukth,Albania,AL,Durrës County,02,41.3805556,19.5377778,0
3322397,Q2713439,ADM2,Sukë,Sukë,Albania,AL,Gjirokastër County,05,40.366666666,20.15,0
3420988,Q16358902,CITY,Sulaj,Sulaj,Albania,AL,Fier County,04,40.7583,19.5063,0
3185506,Q54985865,CITY,Sult,Sult,Albania,AL,Elbasan County,03,40.88472,20.09944,0
3435471,Q13046478,CITY,Sulzotaj,Sulzotaj,Albania,AL,Fier County,04,41.03972,19.52194,0
3027580,Q2633785,ADM2,Surroj,Surroj,Albania,AL,Kukës County,07,41.983333333,20.35,1099
3616895,Q13046542,CITY,Surroj,Surroj,Albania,AL,Kukës County,07,41.99222,20.34417,0
3384892,Q2070668,ADM2,Suç,Suç,Albania,AL,Dibër County,09,41.566666666,20.066666666,0
3700457,Q54979292,CITY,Suç,Suç,Albania,AL,Dibër County,09,41.57694,20.05139,0
3258176,Q2712238,ADM2,Synej,Synej,Albania,AL,Tirana County,11,41.18333333,19.53333333,0
3221614,Q13046621,CITY,Tale,Tale,Albania,AL,Lezhë County,08,41.6833,19.65,0
3305140,Q54987106,CITY,Tejdrine,Tejdrine,Albania,AL,Kukës County,07,41.94583,20.35444,0
3269574,Q16359384,CITY,Tejmollë,Tejmollë,Albania,AL,Kukës County,07,41.91667,20.28333,0
3363699,Q2542501,ADM2,Temal,Temal,Albania,AL,Shkodër County,10,42.1,19.816666666,0
796,Q81631,CITY,Tepelena,Tepelena,Albania,AL,Gjirokastër County,05,40.29583,20.01917,4342
3522327,Q13037435,ADM2,Tepelenë municipality,Tepelenë municipality,Albania,AL,Gjirokastër County,05,40.3,20.01667,8949
3339676,Q7704010,CITY,Terrove,Terrove,Albania,AL,Berat County,01,40.7167,20.1833,52
3424700,Q13046732,CITY,Tetaj,Tetaj,Albania,AL,Kukës County,07,42.27972,19.95333,0
3263172,Q13046748,CITY,Thanasaj,Thanasaj,Albania,AL,Fier County,04,41.05944,19.66972,0
3212812,Q13046749,CITY,Thanë,Thanë,Albania,AL,Fier County,04,40.86639,19.8175,0
3214968,Q7782837,CITY,Therepel,Therepel,Albania,AL,Berat County,01,40.5167,20.1333,255
3233048,Q919200,CITY,Theth,Theth,Albania,AL,Shkodër County,10,42.39583333,19.77444444,0
3307207,Q7785129,CITY,Thirrë,Thirrë,Albania,AL,Lezhë County,08,42.0064,20.2322,0
3507157,Q15620408,CITY,Thumanë,Thumanë,Albania,AL,Durrës County,02,41.54805556,19.67861111,0
3184991,Q19689,CITY,Tirana,Tirana,Albania,AL,Tirana County,11,41.328888888,19.817777777,418495
3283080,Q13037436,ADM2,Tirana municipality,Tirana municipality,Albania,AL,Tirana County,11,41.32744,19.8194,557422
3370993,Q2712244,ADM2,Topojan,Topojan,Albania,AL,Kukës County,07,41.983333333,20.516666666,0
3606344,Q16359828,CITY,Topojan,Topojan,Albania,AL,Kukës County,07,41.98472,20.52222,0
3427942,Q13046899,CITY,Topojë,Topojë,Albania,AL,Fier County,04,40.76306,19.43278,0
3349877,Q16359851,CITY,Toshkëz,Toshkëz,Albania,AL,Fier County,04,40.84139,19.75417,0
3334575,Q16359863,CITY,Tpla,Tpla,Albania,AL,Kukës County,07,42.28861,20.0875,0
3380501,Q13046915,CITY,Tragjas,Tragjas,Albania,AL,Vlorë County,12,40.3167,19.5,0
3420674,Q2617960,ADM2,Trebinjë,Trebinjë,Albania,AL,Korçë County,06,40.916666666,20.55,0
3222754,Q2542534,CITY,Trebisht,Trebisht,Albania,AL,Dibër County,09,41.416666666,20.533333333,0
3185010,Q2618996,ADM2,Tregan,Tregan,Albania,AL,Elbasan County,03,41.033333333,20.066666666,3036
3328650,Q16359976,CITY,Tregtan,Tregtan,Albania,AL,Kukës County,07,42.13778,20.34583,0
3599906,Q16350050,ADM2,Tropojë,Tropojë,Albania,AL,Kukës County,07,42.40086,20.16749,0
3273345,Q7851788,CITY,Tujan,Tujan,Albania,AL,Tirana County,11,41.3833,19.8833,0
3307814,Q2618321,ADM2,Tunjë,Tunjë,Albania,AL,Elbasan County,03,40.833333333,20.116666666,0
3559272,Q54986479,CITY,Tunjë,Tunjë,Albania,AL,Elbasan County,03,40.83417,20.11194,0
3235943,Q54987077,CITY,Turaj,Turaj,Albania,AL,Kukës County,07,41.94278,20.55389,0
3419909,Q7853897,CITY,Turbohove,Turbohove,Albania,AL,Berat County,01,40.55,20.35,67
3259529,Q7856763,CITY,Tushemisht,Tushemisht,Albania,AL,Korçë County,06,40.90028,20.71917,0
3448718,Q12297088,CITY,Tuçep,Tuçep,Albania,AL,Dibër County,09,41.44528,20.49833,0
3375322,Q7862254,CITY,Tërbaç,Tërbaç,Albania,AL,Vlorë County,12,40.2333,19.6333,0
3448621,Q16360314,CITY,Tërbaç,Tërbaç,Albania,AL,Dibër County,09,41.4867,20.47741,0
3394654,Q2619575,ADM2,Tërbuf,Tërbuf,Albania,AL,Fier County,04,41.033333333,19.616666666,0
3690126,Q16360317,CITY,Tërbuf,Tërbuf,Albania,AL,Fier County,04,41.04,19.61417,0
3454197,Q13047081,CITY,Tërnovë e Madhe,Tërnovë e Madhe,Albania,AL,Dibër County,09,41.44,20.35778,0
3456851,Q13047082,CITY,Tërnovë e Vogël,Tërnovë e Vogël,Albania,AL,Dibër County,09,41.43361,20.38806,0
3242584,Q650258,ADM2,Tërpan,Tërpan,Albania,AL,Berat County,01,40.55,20.033333333,1716
3577928,Q13047080,CITY,Tërpan,Tërpan,Albania,AL,Berat County,01,40.5667,19.95,0
3229373,Q16359524,CITY,Tërshenë,Tërshenë,Albania,AL,Kukës County,07,41.97556,20.46472,0
3193068,Q2633814,CITY,Tërthorë,Tërthorë,Albania,AL,Kukës County,07,42.116666666,20.5,0
3625579,Q12289177,CITY,Udenisht,Udenisht,Albania,AL,Korçë County,06,40.96333,20.63917,0
3213673,Q2543795,ADM2,Udënisht,Udënisht,Albania,AL,Korçë County,06,40.966666666,20.633333333,0
3333291,Q7878150,CITY,Ujanik,Ujanik,Albania,AL,Berat County,01,40.6333,20.2,31
3432630,Q2712333,ADM2,Ujmisht,Ujmisht,Albania,AL,Kukës County,07,41.933333333,20.383333333,0
3689594,Q16360425,CITY,Ujmisht,Ujmisht,Albania,AL,Kukës County,07,41.90833,20.34694,1136
3406993,Q7879187,CITY,Ullinjas,Ullinjas,Albania,AL,Berat County,01,40.75,19.9667,781
3402304,Q2542462,ADM2,Ulëz,Ulëz,Albania,AL,Dibër County,09,41.683333333,19.894444444,0
3870764,Q58085822,CITY,Ulëz,Ulëz,Albania,AL,Dibër County,09,41.68278,19.89333,1229
3353793,Q2735205,ADM2,Ungrej,Ungrej,Albania,AL,Lezhë County,08,41.866666666,19.783333333,0
3578425,Q13047174,CITY,Ungrej,Ungrej,Albania,AL,Lezhë County,08,41.87528,19.79472,0
3185950,Q1524575,CITY,Ura Vajgurore,Ura Vajgurore,Albania,AL,Berat County,01,40.76889,19.87778,4893
3245723,Q13047239,CITY,Urakë,Urakë,Albania,AL,Elbasan County,03,41.06583,20.58417,0
3344727,Q7901627,CITY,Urë e Shtrenjtë,Urë e Shtrenjtë,Albania,AL,Shkodër County,10,42.145,19.658,0
3223602,Q16360673,CITY,Usojë,Usojë,Albania,AL,Fier County,04,40.59417,19.74889,0
3301102,Q16360701,CITY,Vadhizë,Vadhizë,Albania,AL,Fier County,04,40.71806,19.51917,0
3270933,Q13047281,CITY,Vajkan,Vajkan,Albania,AL,Fier County,04,40.79402,19.6008,0
3277138,Q7908962,CITY,Vajush,Vajush,Albania,AL,Shkodër County,10,42.2078,19.5175,0
3203131,Q7909035,CITY,Vakumone,Vakumone,Albania,AL,Tirana County,11,41.2667,20.0667,0
3351998,Q16360741,CITY,Valas,Valas,Albania,AL,Elbasan County,03,41.04528,19.94833,0
3263072,Q16360744,CITY,Valbonë,Valbonë,Albania,AL,Kukës County,07,42.45139,19.89167,0
3517666,Q13047308,CITY,Vallas,Vallas,Albania,AL,Shkodër County,10,42.0503,19.4156,0
3232146,Q13047304,CITY,Valësh,Valësh,Albania,AL,Elbasan County,03,41.0,20.18333,0
3248175,Q16360805,CITY,Vanaj,Vanaj,Albania,AL,Fier County,04,40.84472,19.55861,0
3312071,Q7915291,CITY,Vanë,Vanë,Albania,AL,Vlorë County,12,39.9325,20.0228,0
3339422,Q2542328,ADM2,Vaqarr,Vaqarr,Albania,AL,Tirana County,11,41.3,19.75,0
3692123,Q16360833,CITY,Vaqarri,Vaqarri,Albania,AL,Tirana County,11,41.29917,19.74417,0
3408565,Q13047350,CITY,Varibop,Varibop,Albania,AL,Fier County,04,40.60018,19.58267,0
3317078,Q7916076,CITY,Varosh,Varosh,Albania,AL,Tirana County,11,41.25,19.6667,0
3367194,Q54986107,CITY,Vashaj,Vashaj,Albania,AL,Elbasan County,03,41.02167,19.7875,0
3348105,Q16360890,CITY,Vasjan,Vasjan,Albania,AL,Elbasan County,03,41.1,20.18333,0
379,Q1787536,CITY,Vau i Dejës,Vau i Dejës,Albania,AL,Shkodër County,10,42.0,19.633333333,8117
3256061,Q13037438,ADM2,Vau i Dejës municipality,Vau i Dejës municipality,Albania,AL,Shkodër County,10,42.0061,19.6417,30438
3261740,Q16360933,CITY,Vehçan,Vehçan,Albania,AL,Elbasan County,03,41.1222,20.303,0
3219842,Q12905492,CITY,Velabisht,Velabisht,Albania,AL,Berat County,01,40.7017,19.9322,1162
3237016,Q7918798,CITY,Velan,Velan,Albania,AL,Shkodër County,10,42.5886,19.7164,0
3257259,Q7919032,CITY,Velinaj,Velinaj,Albania,AL,Shkodër County,10,42.0225,19.4178,0
3410520,Q1021579,CITY,Velipojë,Velipojë,Albania,AL,Shkodër County,10,41.864758333,19.430022222,0
3690826,Q17553883,ADM2,Velipojë,Velipojë,Albania,AL,Shkodër County,10,41.9,19.4,5031
3216997,Q13047415,CITY,Velmish,Velmish,Albania,AL,Fier County,04,40.74778,19.76222,0
3324919,Q285899,CITY,Velçan,Velçan,Albania,AL,Korçë County,06,40.95,20.466666666,2548
3281216,Q2617144,ADM2,Vendreshë,Vendreshë,Albania,AL,Berat County,01,40.5,20.133333333,0
3703575,Q7919650,CITY,Vendreshë e Madhe,Vendreshë e Madhe,Albania,AL,Berat County,01,40.5,20.15,232
3703574,Q7919651,CITY,Vendreshë e Malit,Vendreshë e Malit,Albania,AL,Berat County,01,40.4833,20.1333,72
3703573,Q7919652,CITY,Vendreshë e Vogël,Vendreshë e Vogël,Albania,AL,Berat County,01,40.50722,20.13472,118
3298305,Q13047535,CITY,Verbas,Verbas,Albania,AL,Fier County,04,40.70194,19.61639,0
3435332,Q2711677,ADM2,Vergo,Vergo,Albania,AL,Vlorë County,12,40.0,20.0,0
3392229,Q4010084,CITY,Vermosh,Vermosh,Albania,AL,Shkodër County,10,42.592421,19.687656,0
3348624,Q7923191,CITY,Veseshte,Veseshte,Albania,AL,Berat County,01,40.5167,20.2667,88
3279639,Q7923328,CITY,Vesqi,Vesqi,Albania,AL,Tirana County,11,41.1667,19.8167,0
3282469,Q54981354,CITY,Vidhan,Vidhan,Albania,AL,Elbasan County,03,40.73083,20.25167,0
3363118,Q13047573,CITY,Vidhas,Vidhas,Albania,AL,Elbasan County,03,41.07861,19.98889,0
3580596,Q13047574,CITY,Vidhas-Hasgjel,Vidhas-Hasgjel,Albania,AL,Elbasan County,03,41.1,19.88333,0
3517656,Q13047577,CITY,Vidhgar,Vidhgar,Albania,AL,Shkodër County,10,42.0594,19.3817,0
3397177,Q16361394,CITY,Vidhishtë,Vidhishtë,Albania,AL,Fier County,04,40.71861,19.69778,0
3398600,Q2633727,ADM2,Vig-Mnelë,Vig-Mnelë,Albania,AL,Shkodër County,10,41.933333333,19.733333333,0
3398869,Q16361448,CITY,Vilan,Vilan,Albania,AL,Elbasan County,03,41.08389,20.27639,0
3200614,Q13047597,CITY,Vilë,Vilë,Albania,AL,Kukës County,07,41.88389,20.37417,0
3265871,Q54980595,CITY,Vinë,Vinë,Albania,AL,Elbasan County,03,40.88361,20.23667,0
3279110,Q13047615,CITY,Vishaj,Vishaj,Albania,AL,Tirana County,11,41.2667,19.8167,0
3391699,Q16361533,CITY,Visokë,Visokë,Albania,AL,Fier County,04,40.64222,19.69111,0
3392053,Q16361536,CITY,Visoçë,Visoçë,Albania,AL,Kukës County,07,42.21194,20.20722,0
3396935,Q2713339,ADM2,Vithkuq,Vithkuq,Albania,AL,Korçë County,06,40.51667,20.58333,0
3535574,Q16361557,CITY,Vithkuq,Vithkuq,Albania,AL,Korçë County,06,40.5167,20.5833,0
3322744,Q7938039,CITY,Viçidol,Viçidol,Albania,AL,Kukës County,07,42.3869,20.1758,0
3449043,Q12275372,CITY,Viçishti,Viçishti,Albania,AL,Dibër County,09,41.49722,20.45944,0
3282486,Q13047647,CITY,Vjosë,Vjosë,Albania,AL,Fier County,04,40.61285,19.56339,0
3304562,Q16361602,CITY,Vlahën,Vlahën,Albania,AL,Kukës County,07,42.23778,20.45639,0
3250469,Q3304702,CITY,Vllahat,Vllahat,Albania,AL,Vlorë County,12,39.9419,20.0794,0
3057088,Q2712011,ADM2,Vllahinë,Vllahinë,Albania,AL,Vlorë County,12,40.45,19.65,3111
238,Q159610,CITY,Vlorë,Vlorë,Albania,AL,Vlorë County,12,40.45,19.483333333,130827
3512491,Q16350151,ADM2,Vlorë municipality,Vlorë municipality,Albania,AL,Vlorë County,12,40.46667,19.48333,104827
3418395,Q16361657,CITY,Vlosh,Vlosh,Albania,AL,Fier County,04,40.67972,19.7675,0
3389567,Q7939095,CITY,Vlushë,Vlushë,Albania,AL,Berat County,01,40.5167,20.3167,115
3308175,Q7939350,CITY,Vodëz e Sipërme,Vodëz e Sipërme,Albania,AL,Berat County,01,40.7667,19.9833,0
3277560,Q7941792,CITY,Vorfë,Vorfë,Albania,AL,Shkodër County,10,42.1556,19.5586,0
3186135,Q652896,CITY,Vorë,Vorë,Albania,AL,Tirana County,11,41.393888888,19.654444444,4973
3186280,Q13037440,ADM2,Vorë municipality,Vorë municipality,Albania,AL,Tirana County,11,41.38333,19.63333,25511
3295000,Q10832997,ADM2,Voskopojë,Voskopojë,Albania,AL,Korçë County,06,40.65,20.58333,0
3753946,Q113499385,CITY,Vrahogoranxi,Vrahogoranxi,Albania,AL,Gjirokastër County,05,39.98889,20.28611,0
3270691,Q13047686,CITY,Vranisht,Vranisht,Albania,AL,Kukës County,07,42.17694,20.37861,0
3201350,Q7942616,CITY,Vrap,Vrap,Albania,AL,Tirana County,11,41.15,19.7833,0
3196261,Q13047691,CITY,Vreshtas,Vreshtas,Albania,AL,Fier County,04,40.59444,19.64278,0
3416401,Q13047694,CITY,Vreshtas,Vreshtas,Albania,AL,Elbasan County,03,40.85861,20.36556,0
3254305,Q7943132,CITY,Vrinë,Vrinë,Albania,AL,Vlorë County,12,39.733333333,20.016666666,0
3298998,Q7943133,CITY,Vrion,Vrion,Albania,AL,Vlorë County,12,39.8783,20.055,0
3400482,Q16361746,CITY,Vrisera,Vrisera,Albania,AL,Gjirokastër County,05,39.89583,20.34556,0
3220880,Q7943142,CITY,Vrith,Vrith,Albania,AL,Shkodër County,10,42.3328,19.5414,0
149,Q7943398,CITY,Vukatanë,Vukatanë,Albania,AL,Shkodër County,10,42.0281,19.5478,1113
3278910,Q7943433,CITY,Vukpalaj,Vukpalaj,Albania,AL,Shkodër County,10,42.3164,19.4522,0
3404490,Q7943436,CITY,Vukël,Vukël,Albania,AL,Shkodër County,10,42.4867,19.6472,0
3255151,Q13047708,CITY,Vulçan,Vulçan,Albania,AL,Elbasan County,03,41.1322,20.4075,0
3247391,Q991340,CITY,Vuno,Vuno,Albania,AL,Vlorë County,12,40.139722222,19.693611111,0
3423699,Q7943728,CITY,Vuç-Kurtaj,Vuç-Kurtaj,Albania,AL,Shkodër County,10,42.3225,19.5178,0
3446513,Q3303136,CITY,Vërnicë,Vërnicë,Albania,AL,Dibër County,09,41.42333,20.52722,0
3415647,Q16361300,CITY,Vërri,Vërri,Albania,AL,Fier County,04,40.78806,19.62419,0
3263131,Q13047726,CITY,Vërrijë,Vërrijë,Albania,AL,Kukës County,07,41.92361,20.32083,0
3237315,Q12905522,CITY,Vërtop,Vërtop,Albania,AL,Berat County,01,40.62889,20.05389,211
3360916,Q7944565,CITY,Vërzhezhe,Vërzhezhe,Albania,AL,Berat County,01,40.5167,20.2,335
3333715,Q2712025,ADM2,Xarrë,Xarrë,Albania,AL,Vlorë County,12,39.733333333,20.05,4263
3419169,Q54986714,CITY,Xengë,Xengë,Albania,AL,Fier County,04,40.97516,19.53642,0
3346606,Q54987083,CITY,Xhaferraj,Xhaferraj,Albania,AL,Kukës County,07,41.97028,20.52222,0
